song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence,playlist,Artist_and_Track_Name
78,168253,0.0424,0.629,0.897,0.0,2,0.263,-3.401,1,0.0483,161.944,4,0.93,Certified Gold,Zedd - It's Gonna Be Me
55,184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431,Certified Gold,Zedd - My Boo
90,184732,0.171,0.753,0.657,0.0,7,0.112,-3.0610000000000004,1,0.0449,107.01,4,0.4370000000000001,Certified Gold,Zedd - Sex on Fire
78,168253,0.0424,0.629,0.897,0.0,2,0.263,-3.401,1,0.0483,161.944,4,0.93,Confidence Boost,Zedd - Stronger (What Doesn't Kill You)
90,184732,0.171,0.753,0.657,0.0,7,0.112,-3.0610000000000004,1,0.0449,107.01,4,0.4370000000000001,Confidence Boost,Zedd - Over My Head (Cable Car)
55,184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431,Confidence Boost,Zedd - For the First Time
90,184732,0.171,0.753,0.657,0.0,7,0.112,-3.0610000000000004,1,0.0449,107.01,4,0.4370000000000001,Confidence Boost,Zedd - Girlfriend
38,165853,0.0385,0.618,0.861,0.0,2,0.0604,-4.669,1,0.0552,162.14700000000005,4,0.8809999999999999,Confidence Boost,Zedd - Fallin'
55,184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431,Confidence Boost,Zedd - Use Somebody
90,184732,0.171,0.753,0.657,0.0,7,0.112,-3.0610000000000004,1,0.0449,107.01,4,0.4370000000000001,Confidence Boost,Zedd - How to Save a Life
55,184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431,Confidence Boost,Zedd - Not Over You
78,168253,0.0424,0.629,0.897,0.0,2,0.263,-3.401,1,0.0483,161.944,4,0.93,Confidence Boost,Zedd - Before He Cheats
55,184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431,Confidence Boost,Zedd - Dirrty (feat. Redman)
90,184732,0.171,0.753,0.657,0.0,7,0.112,-3.0610000000000004,1,0.0449,107.01,4,0.4370000000000001,Confidence Boost,Zedd - Caught Up
78,168253,0.0424,0.629,0.897,0.0,2,0.263,-3.401,1,0.0483,161.944,4,0.93,Crowd Pleasers,Zedd - If I Ain't Got You
90,184732,0.171,0.753,0.657,0.0,7,0.112,-3.0610000000000004,1,0.0449,107.01,4,0.4370000000000001,Crowd Pleasers,Zedd - Wherever You Will Go
55,184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431,Crowd Pleasers,Zedd - You Found Me
90,184732,0.171,0.753,0.657,0.0,7,0.112,-3.0610000000000004,1,0.0449,107.01,4,0.4370000000000001,Crowd Pleasers,"Zedd - Independent Women, Pt. 1"
38,165853,0.0385,0.618,0.861,0.0,2,0.0604,-4.669,1,0.0552,162.14700000000005,4,0.8809999999999999,Crowd Pleasers,Zedd - Because of You
55,184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431,Crowd Pleasers,Zedd - Get The Party Started
90,184732,0.171,0.753,0.657,0.0,7,0.112,-3.0610000000000004,1,0.0449,107.01,4,0.4370000000000001,Crowd Pleasers,Zedd - The Anthem
55,184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431,Crowd Pleasers,Zedd - I Don't Want to Be
78,168253,0.0424,0.629,0.897,0.0,2,0.263,-3.401,1,0.0483,161.944,4,0.93,Crowd Pleasers,Zedd - The Way You Move (feat. Sleepy Brown) - Club Mix
55,184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431,Crowd Pleasers,Zedd - Better in Time
90,184732,0.171,0.753,0.657,0.0,7,0.112,-3.0610000000000004,1,0.0449,107.01,4,0.4370000000000001,Crowd Pleasers,Zedd - Over You
78,168253,0.0424,0.629,0.897,0.0,2,0.263,-3.401,1,0.0483,161.944,4,0.93,Hella Good New Millenia Hits,Jimmy Eat World - The Great Escape
90,184732,0.171,0.753,0.657,0.0,7,0.112,-3.0610000000000004,1,0.0449,107.01,4,0.4370000000000001,Hella Good New Millenia Hits,Jimmy Eat World - Your Body Is a Wonderland
55,184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431,Hella Good New Millenia Hits,Jimmy Eat World - Superman (It's Not Easy)
90,184732,0.171,0.753,0.657,0.0,7,0.112,-3.0610000000000004,1,0.0449,107.01,4,0.4370000000000001,Hella Good New Millenia Hits,Jimmy Eat World - Vivir Mi Vida
38,165853,0.0385,0.618,0.861,0.0,2,0.0604,-4.669,1,0.0552,162.14700000000005,4,0.8809999999999999,Hella Good New Millenia Hits,Jimmy Eat World - La Vida Es Un Carnaval
55,184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431,Hella Good New Millenia Hits,Jimmy Eat World - Lambada - Original Version 1989
90,184732,0.171,0.753,0.657,0.0,7,0.112,-3.0610000000000004,1,0.0449,107.01,4,0.4370000000000001,Hella Good New Millenia Hits,Jimmy Eat World - La Camisa Negra
55,184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431,Hella Good New Millenia Hits,Jimmy Eat World - La Gota Fría
78,168253,0.0424,0.629,0.897,0.0,2,0.263,-3.401,1,0.0483,161.944,4,0.93,Hella Good New Millenia Hits,Jimmy Eat World - Suavemente
55,184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431,Hella Good New Millenia Hits,Jimmy Eat World - Bailando - Spanish Version
90,184732,0.171,0.753,0.657,0.0,7,0.112,-3.0610000000000004,1,0.0449,107.01,4,0.4370000000000001,Hella Good New Millenia Hits,Jimmy Eat World - Danza Kuduro
78,168253,0.0424,0.629,0.897,0.0,2,0.263,-3.401,1,0.0483,161.944,4,0.93,Mega Hit Mix,Zedd - Conga
90,184732,0.171,0.753,0.657,0.0,7,0.112,-3.0610000000000004,1,0.0449,107.01,4,0.4370000000000001,Mega Hit Mix,Zedd - La Bilirrubina - En Vivo Estadio Olímpico De República Dominicana/2012
55,184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431,Mega Hit Mix,Zedd - Guantanamera
90,184732,0.171,0.753,0.657,0.0,7,0.112,-3.0610000000000004,1,0.0449,107.01,4,0.4370000000000001,Mega Hit Mix,Zedd - El Matador
38,165853,0.0385,0.618,0.861,0.0,2,0.0604,-4.669,1,0.0552,162.14700000000005,4,0.8809999999999999,Mega Hit Mix,Zedd - Amor Prohibido
55,184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431,Mega Hit Mix,Zedd - Hips Don't Lie
90,184732,0.171,0.753,0.657,0.0,7,0.112,-3.0610000000000004,1,0.0449,107.01,4,0.4370000000000001,Mega Hit Mix,Zedd - Mi Gente
55,184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431,Mega Hit Mix,Zedd - Obsesion
78,168253,0.0424,0.629,0.897,0.0,2,0.263,-3.401,1,0.0483,161.944,4,0.93,Mega Hit Mix,Zedd - Let's Get Loud
55,184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431,Mega Hit Mix,Zedd - Oye Como Va
90,184732,0.171,0.753,0.657,0.0,7,0.112,-3.0610000000000004,1,0.0449,107.01,4,0.4370000000000001,Mega Hit Mix,Zedd - Despacito (Featuring Daddy Yankee)
78,168253,0.0424,0.629,0.897,0.0,2,0.263,-3.401,1,0.0483,161.944,4,0.93,Now Hear This,Zedd - Bamboleo
90,184732,0.171,0.753,0.657,0.0,7,0.112,-3.0610000000000004,1,0.0449,107.01,4,0.4370000000000001,Now Hear This,Zedd - Pedro Navaja
55,184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431,Now Hear This,Zedd - Gasolina
90,184732,0.171,0.753,0.657,0.0,7,0.112,-3.0610000000000004,1,0.0449,107.01,4,0.4370000000000001,Now Hear This,Zedd - Mambo No 5
38,165853,0.0385,0.618,0.861,0.0,2,0.0604,-4.669,1,0.0552,162.14700000000005,4,0.8809999999999999,Now Hear This,Zedd - De Música Ligera
55,184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431,Now Hear This,Zedd - Macarena
90,184732,0.171,0.753,0.657,0.0,7,0.112,-3.0610000000000004,1,0.0449,107.01,4,0.4370000000000001,Now Hear This,Zedd - La Bamba
55,184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431,Now Hear This,Zedd - Querida
78,168253,0.0424,0.629,0.897,0.0,2,0.263,-3.401,1,0.0483,161.944,4,0.93,Now Hear This,Zedd - Maria Maria - Radio Mix
55,184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431,Now Hear This,Zedd - La ingrata
90,184732,0.171,0.753,0.657,0.0,7,0.112,-3.0610000000000004,1,0.0449,107.01,4,0.4370000000000001,Now Hear This,Zedd - Corazón partio
78,168253,0.0424,0.629,0.897,0.0,2,0.263,-3.401,1,0.0483,161.944,4,0.93,NTC_ Gym Strong,Zedd - I Know You Want Me (Calle Ocho)
90,184732,0.171,0.753,0.657,0.0,7,0.112,-3.0610000000000004,1,0.0449,107.01,4,0.4370000000000001,NTC_ Gym Strong,Zedd - Livin' la Vida Loca
55,184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431,NTC_ Gym Strong,Zedd - Rebelión
90,184732,0.171,0.753,0.657,0.0,7,0.112,-3.0610000000000004,1,0.0449,107.01,4,0.4370000000000001,NTC_ Gym Strong,Zedd - La Maza
38,165853,0.0385,0.618,0.861,0.0,2,0.0604,-4.669,1,0.0552,162.14700000000005,4,0.8809999999999999,NTC_ Gym Strong,Zedd - Amor Eterno
55,184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431,NTC_ Gym Strong,Zedd - Besame Mucho
90,184732,0.171,0.753,0.657,0.0,7,0.112,-3.0610000000000004,1,0.0449,107.01,4,0.4370000000000001,NTC_ Gym Strong,Zedd - Mais Que Nada
55,184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431,NTC_ Gym Strong,Zedd - El Cantante
78,168253,0.0424,0.629,0.897,0.0,2,0.263,-3.401,1,0.0483,161.944,4,0.93,NTC_ Gym Strong,Zedd - Chan Chan
55,184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431,NTC_ Gym Strong,Zedd - Amigo
90,184732,0.171,0.753,0.657,0.0,7,0.112,-3.0610000000000004,1,0.0449,107.01,4,0.4370000000000001,NTC_ Gym Strong,Zedd - The Girl From Ipanema - Stereo Version
78,168253,0.0424,0.629,0.897,0.0,2,0.263,-3.401,1,0.0483,161.944,4,0.93,Rock Me UP!,Jimmy Eat World - Oye Mi Amor
90,184732,0.171,0.753,0.657,0.0,7,0.112,-3.0610000000000004,1,0.0449,107.01,4,0.4370000000000001,Rock Me UP!,Jimmy Eat World - Latinoamérica
55,184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431,Rock Me UP!,"Jimmy Eat World - Soy un Truhán, Soy un Señor"
90,184732,0.171,0.753,0.657,0.0,7,0.112,-3.0610000000000004,1,0.0449,107.01,4,0.4370000000000001,Rock Me UP!,Jimmy Eat World - Mediterraneo
38,165853,0.0385,0.618,0.861,0.0,2,0.0604,-4.669,1,0.0552,162.14700000000005,4,0.8809999999999999,Rock Me UP!,Jimmy Eat World - Gracias a la Vida
55,184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431,Rock Me UP!,Jimmy Eat World - La Cumparsita
90,184732,0.171,0.753,0.657,0.0,7,0.112,-3.0610000000000004,1,0.0449,107.01,4,0.4370000000000001,Rock Me UP!,Jimmy Eat World - Paloma negra
55,184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431,Rock Me UP!,Jimmy Eat World - El Rey
78,168253,0.0424,0.629,0.897,0.0,2,0.263,-3.401,1,0.0483,161.944,4,0.93,Rock Me UP!,Jimmy Eat World - Feliz Navidad
55,184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431,Rock Me UP!,Jimmy Eat World - All Along the Watchtower
90,184732,0.171,0.753,0.657,0.0,7,0.112,-3.0610000000000004,1,0.0449,107.01,4,0.4370000000000001,Rock Me UP!,Jimmy Eat World - My Generation - Stereo Version
78,168253,0.0424,0.629,0.897,0.0,2,0.263,-3.401,1,0.0483,161.944,4,0.93,Running & Workout,Zedd - (I Can't Get No) Satisfaction
90,184732,0.171,0.753,0.657,0.0,7,0.112,-3.0610000000000004,1,0.0449,107.01,4,0.4370000000000001,Running & Workout,"Zedd - Hello, I Love You"
55,184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431,Running & Workout,Zedd - Whole Lotta Love
90,184732,0.171,0.753,0.657,0.0,7,0.112,-3.0610000000000004,1,0.0449,107.01,4,0.4370000000000001,Running & Workout,Zedd - Hey Jude - Remastered 2015
38,165853,0.0385,0.618,0.861,0.0,2,0.0604,-4.669,1,0.0552,162.14700000000005,4,0.8809999999999999,Running & Workout,Zedd - White Room
55,184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431,Running & Workout,Zedd - You Really Got Me - Mono Mix
90,184732,0.171,0.753,0.657,0.0,7,0.112,-3.0610000000000004,1,0.0449,107.01,4,0.4370000000000001,Running & Workout,Zedd - Surfin' U.S.A. - Remastered
55,184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431,Running & Workout,"Zedd - Oh, Pretty Woman"
78,168253,0.0424,0.629,0.897,0.0,2,0.263,-3.401,1,0.0483,161.944,4,0.93,Running & Workout,Zedd - Back In The U.S.S.R. - 2018 Mix
55,184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431,Running & Workout,Zedd - For What It's Worth
90,184732,0.171,0.753,0.657,0.0,7,0.112,-3.0610000000000004,1,0.0449,107.01,4,0.4370000000000001,Running & Workout,Zedd - Fortunate Son
78,168253,0.0424,0.629,0.897,0.0,2,0.263,-3.401,1,0.0483,161.944,4,0.93,Teen Party,Zedd - Born To Be Wild - Single Version
90,184732,0.171,0.753,0.657,0.0,7,0.112,-3.0610000000000004,1,0.0449,107.01,4,0.4370000000000001,Teen Party,Zedd - House Of The Rising Sun
55,184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431,Teen Party,Zedd - Louie Louie
90,184732,0.171,0.753,0.657,0.0,7,0.112,-3.0610000000000004,1,0.0449,107.01,4,0.4370000000000001,Teen Party,Zedd - I Heard It Through The Grapevine - Single Version (Mono)
38,165853,0.0385,0.618,0.861,0.0,2,0.0604,-4.669,1,0.0552,162.14700000000005,4,0.8809999999999999,Teen Party,Zedd - Crimson And Clover - Single Version
55,184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431,Teen Party,Zedd - Evil Ways
90,184732,0.171,0.753,0.657,0.0,7,0.112,-3.0610000000000004,1,0.0449,107.01,4,0.4370000000000001,Teen Party,Zedd - Purple Haze
55,184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431,Teen Party,Zedd - California Dreamin' - Single Version
78,168253,0.0424,0.629,0.897,0.0,2,0.263,-3.401,1,0.0483,161.944,4,0.93,Teen Party,Zedd - Like a Rolling Stone
55,184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431,Teen Party,Zedd - Suite: Judy Blue Eyes - Remastered
90,184732,0.171,0.753,0.657,0.0,7,0.112,-3.0610000000000004,1,0.0449,107.01,4,0.4370000000000001,Teen Party,Zedd - Turn! Turn! Turn! (To Everything There Is a Season)
63,185586,0.0046,0.496,0.863,0.0,9,0.639,-4.1530000000000005,1,0.0381,110.018,4,0.243,00s Rock Anthems,Linkin Park - I Saw Her Standing There - Remastered 2009
58,240047,0.191,0.77,0.767,0.0,6,0.0873,-6.289,0,0.177,119.946,4,0.246,00s Rock Anthems,Linkin Park - Light My Fire
83,185586,0.0046,0.496,0.863,0.0,9,0.639,-4.1530000000000005,1,0.0381,110.018,4,0.243,00s Rock Anthems,Linkin Park - Pinball Wizard
63,185586,0.0046,0.496,0.863,0.0,9,0.639,-4.1530000000000005,1,0.0381,110.018,4,0.243,HIIT-Hop,Witt Lowry - The Sounds of Silence
58,240047,0.191,0.77,0.767,0.0,6,0.0873,-6.289,0,0.177,119.946,4,0.246,HIIT-Hop,Witt Lowry - Green Onions
83,185586,0.0046,0.496,0.863,0.0,9,0.639,-4.1530000000000005,1,0.0381,110.018,4,0.243,HIIT-Hop,Witt Lowry - Sweet Caroline - Single Version
63,185586,0.0046,0.496,0.863,0.0,9,0.639,-4.1530000000000005,1,0.0381,110.018,4,0.243,Walk Like A Badass,Linkin Park - Good Lovin' - Single Version
58,240047,0.191,0.77,0.767,0.0,6,0.0873,-6.289,0,0.177,119.946,4,0.246,Walk Like A Badass,Linkin Park - The Twist
83,185586,0.0046,0.496,0.863,0.0,9,0.639,-4.1530000000000005,1,0.0381,110.018,4,0.243,Walk Like A Badass,Linkin Park - Sunshine Of Your Love
75,209266,0.00434,0.647,0.964,0.0036,9,0.15,-4.225,0,0.06,126.942,4,0.875,00s Rock Anthems,Alien Ant Farm - Hit the Road Jack
75,209266,0.00434,0.647,0.964,0.0036,9,0.15,-4.225,0,0.06,126.942,4,0.875,00s Rock Anthems,Alien Ant Farm - Proud Mary
75,209266,0.00434,0.647,0.964,0.0036,9,0.15,-4.225,0,0.06,126.942,4,0.875,Guilty Pleasures,Alien Ant Farm - Dazed And Confused
75,209266,0.00434,0.647,0.964,0.0036,9,0.15,-4.225,0,0.06,126.942,4,0.875,Guilty Pleasures,Alien Ant Farm - Summertime Blues
81,269000,0.0179,0.618,0.938,0.0,9,0.16699999999999998,-3.442,1,0.0456,91.455,4,0.875,00s Rock Anthems,Red Hot Chili Peppers - I Want To Hold Your Hand - Remastered 2015
43,152813,0.025,0.631,0.932,0.0,4,0.0619,-1.849,0,0.0614,154.9,4,0.972,00s Rock Anthems,Red Hot Chili Peppers - Runaround Sue
81,269000,0.0179,0.618,0.938,0.0,9,0.16699999999999998,-3.442,1,0.0456,91.455,4,0.875,00s Rock Anthems,Red Hot Chili Peppers - All Day and All of the Night - 2014 Remastered Version
81,269000,0.0179,0.618,0.938,0.0,9,0.16699999999999998,-3.442,1,0.0456,91.455,4,0.875,00s Rock Anthems,Red Hot Chili Peppers - River Deep - Mountain High
81,269000,0.0179,0.618,0.938,0.0,9,0.16699999999999998,-3.442,1,0.0456,91.455,4,0.875,Just Get Going! 155 BPM,Maroon 5 - Summer in the City - Remastered
43,152813,0.025,0.631,0.932,0.0,4,0.0619,-1.849,0,0.0614,154.9,4,0.972,Just Get Going! 155 BPM,Maroon 5 - Jumpin' Jack Flash - Mono / Remastered
81,269000,0.0179,0.618,0.938,0.0,9,0.16699999999999998,-3.442,1,0.0456,91.455,4,0.875,Just Get Going! 155 BPM,Maroon 5 - Foxey Lady
81,269000,0.0179,0.618,0.938,0.0,9,0.16699999999999998,-3.442,1,0.0456,91.455,4,0.875,Just Get Going! 155 BPM,Maroon 5 - Somebody to Love
81,269000,0.0179,0.618,0.938,0.0,9,0.16699999999999998,-3.442,1,0.0456,91.455,4,0.875,Rock Your Body,Red Hot Chili Peppers - Time Has Come Today
43,152813,0.025,0.631,0.932,0.0,4,0.0619,-1.849,0,0.0614,154.9,4,0.972,Rock Your Body,Red Hot Chili Peppers - Heart Full of Soul
81,269000,0.0179,0.618,0.938,0.0,9,0.16699999999999998,-3.442,1,0.0456,91.455,4,0.875,Rock Your Body,Red Hot Chili Peppers - Do You Believe in Magic?
81,269000,0.0179,0.618,0.938,0.0,9,0.16699999999999998,-3.442,1,0.0456,91.455,4,0.875,Rock Your Body,"Red Hot Chili Peppers - Paint It, Black - Mono"
81,269000,0.0179,0.618,0.938,0.0,9,0.16699999999999998,-3.442,1,0.0456,91.455,4,0.875,Walk Like A Badass,Red Hot Chili Peppers - Good Vibrations - Remastered
43,152813,0.025,0.631,0.932,0.0,4,0.0619,-1.849,0,0.0614,154.9,4,0.972,Walk Like A Badass,Red Hot Chili Peppers - Psychotic Reaction
81,269000,0.0179,0.618,0.938,0.0,9,0.16699999999999998,-3.442,1,0.0456,91.455,4,0.875,Walk Like A Badass,Red Hot Chili Peppers - Yesterday - Remastered 2009
81,269000,0.0179,0.618,0.938,0.0,9,0.16699999999999998,-3.442,1,0.0456,91.455,4,0.875,Walk Like A Badass,Red Hot Chili Peppers - Nights In White Satin - Single Version / Mono Mix
69,210240,0.000353,0.42,0.929,0.0007469999999999999,7,0.122,-3.899,0,0.121,127.204,4,0.3,00s Rock Anthems,System Of A Down - Space Oddity - 2015 Remastered Version
54,210240,0.000353,0.42,0.929,0.0007469999999999999,7,0.122,-3.899,0,0.121,127.204,4,0.3,00s Rock Anthems,System Of A Down - Magic Carpet Ride
54,210240,0.000353,0.42,0.929,0.0007469999999999999,7,0.122,-3.899,0,0.121,127.204,4,0.3,00s Rock Anthems,System Of A Down - Needles and Pins - Mono
54,210240,0.000353,0.42,0.929,0.0007469999999999999,7,0.122,-3.899,0,0.121,127.204,4,0.3,00s Rock Anthems,System Of A Down - The Weight - Remastered
69,210240,0.000353,0.42,0.929,0.0007469999999999999,7,0.122,-3.899,0,0.121,127.204,4,0.3,Hard Rock Workout,System Of A Down - Bring It On Home to Me
54,210240,0.000353,0.42,0.929,0.0007469999999999999,7,0.122,-3.899,0,0.121,127.204,4,0.3,Hard Rock Workout,System Of A Down - Bad Moon Rising
54,210240,0.000353,0.42,0.929,0.0007469999999999999,7,0.122,-3.899,0,0.121,127.204,4,0.3,Hard Rock Workout,System Of A Down - Crying
54,210240,0.000353,0.42,0.929,0.0007469999999999999,7,0.122,-3.899,0,0.121,127.204,4,0.3,Hard Rock Workout,System Of A Down - Revolution - Remastered
69,210240,0.000353,0.42,0.929,0.0007469999999999999,7,0.122,-3.899,0,0.121,127.204,4,0.3,Rock Me UP!,System Of A Down - Shop Around
54,210240,0.000353,0.42,0.929,0.0007469999999999999,7,0.122,-3.899,0,0.121,127.204,4,0.3,Rock Me UP!,System Of A Down - I Fought The Law
54,210240,0.000353,0.42,0.929,0.0007469999999999999,7,0.122,-3.899,0,0.121,127.204,4,0.3,Rock Me UP!,System Of A Down - The Times They Are A-Changin'
54,210240,0.000353,0.42,0.929,0.0007469999999999999,7,0.122,-3.899,0,0.121,127.204,4,0.3,Rock Me UP!,System Of A Down - Honky Tonk Women
69,210240,0.000353,0.42,0.929,0.0007469999999999999,7,0.122,-3.899,0,0.121,127.204,4,0.3,Rock Your Body,System Of A Down - The End - Remastered
54,210240,0.000353,0.42,0.929,0.0007469999999999999,7,0.122,-3.899,0,0.121,127.204,4,0.3,Rock Your Body,System Of A Down - She Loves You - Mono / Remastered
54,210240,0.000353,0.42,0.929,0.0007469999999999999,7,0.122,-3.899,0,0.121,127.204,4,0.3,Rock Your Body,System Of A Down - Heartbreaker
54,210240,0.000353,0.42,0.929,0.0007469999999999999,7,0.122,-3.899,0,0.121,127.204,4,0.3,Rock Your Body,System Of A Down - Brown Eyed Girl
77,237026,0.000423,0.278,0.6759999999999999,0.0008990000000000002,9,0.136,-8.821,1,0.0371,104.545,4,0.494,00s Rock Anthems,Franz Ferdinand - Gimme Shelter
73,237026,0.000409,0.277,0.6629999999999999,0.0005099999999999999,4,0.136,-8.821,0,0.0377,104.561,4,0.527,00s Rock Anthems,Franz Ferdinand - Touch Me
77,237026,0.000423,0.278,0.6759999999999999,0.0008990000000000002,9,0.136,-8.821,1,0.0371,104.545,4,0.494,00s Rock Anthems,Franz Ferdinand - Surf City - Remastered 1990 / Stereo Remix
47,185733,0.149,0.721,0.4270000000000001,0.0,1,0.076,-8.168,0,0.031,100.994,4,0.423,00s Rock Anthems,Franz Ferdinand - White Rabbit
19,237026,0.000389,0.279,0.664,0.000655,9,0.133,-8.851,1,0.0371,104.56,4,0.49,00s Rock Anthems,Franz Ferdinand - Green River
77,237026,0.000423,0.278,0.6759999999999999,0.0008990000000000002,9,0.136,-8.821,1,0.0371,104.545,4,0.494,Alternative 00s,Franz Ferdinand - I Get Around (Mono) - Mono
73,237026,0.000409,0.277,0.6629999999999999,0.0005099999999999999,4,0.136,-8.821,0,0.0377,104.561,4,0.527,Alternative 00s,Franz Ferdinand - Mr. Tambourine Man
77,237026,0.000423,0.278,0.6759999999999999,0.0008990000000000002,9,0.136,-8.821,1,0.0371,104.545,4,0.494,Alternative 00s,Franz Ferdinand - With A Little Help From My Friends - Remastered 2009
47,185733,0.149,0.721,0.4270000000000001,0.0,1,0.076,-8.168,0,0.031,100.994,4,0.423,Alternative 00s,Franz Ferdinand - Hush - 2014 Remastered Version
19,237026,0.000389,0.279,0.664,0.000655,9,0.133,-8.851,1,0.0371,104.56,4,0.49,Alternative 00s,Franz Ferdinand - For Your Love
77,237026,0.000423,0.278,0.6759999999999999,0.0008990000000000002,9,0.136,-8.821,1,0.0371,104.545,4,0.494,Endorphin Rush,Franz Ferdinand - Street Fighting Man
